Name,Station,Time(norwegian mean time),Mean air temperature (24 h)
Karasjok,SN97250,12.12.1965,-27.7
Karasjok,SN97250,13.12.1965,-27
Karasjok,SN97250,14.12.1965,-33.4
Karasjok,SN97250,15.12.1965,-32.4
Karasjok,SN97250,16.12.1965,-23.7
Karasjok,SN97250,17.12.1965,-17.9
Karasjok,SN97250,18.12.1965,-10.3
Karasjok,SN97250,19.12.1965,-14.1
Karasjok,SN97250,20.12.1965,-15.1
Karasjok,SN97250,21.12.1965,-22.9
Karasjok,SN97250,22.12.1965,-21.8
Karasjok,SN97250,23.12.1965,-22.8
Karasjok,SN97250,24.12.1965,-33.8
Karasjok,SN97250,25.12.1965,-40.3
Karasjok,SN97250,26.12.1965,-31.3
Karasjok,SN97250,27.12.1965,-13.3
Karasjok,SN97250,28.12.1965,-8.5
Karasjok,SN97250,29.12.1965,-13
Karasjok,SN97250,30.12.1965,-26.1
Karasjok,SN97250,31.12.1965,-35
Karasjok,SN97250,01.01.1966,-36
Karasjok,SN97250,02.01.1966,-40.7
Karasjok,SN97250,03.01.1966,-43.1
Karasjok,SN97250,04.01.1966,-42.5
Karasjok,SN97250,05.01.1966,-39.1
Karasjok,SN97250,06.01.1966,-11.6
Karasjok,SN97250,07.01.1966,-2.3
Karasjok,SN97250,08.01.1966,-2.9
Karasjok,SN97250,09.01.1966,-9.1
Karasjok,SN97250,10.01.1966,-10.4
Karasjok,SN97250,11.01.1966,-2.2
Karasjok,SN97250,12.01.1966,-8.2
Karasjok,SN97250,13.01.1966,-23.2
Karasjok,SN97250,14.01.1966,-18
Karasjok,SN97250,15.01.1966,-12.4
Karasjok,SN97250,16.01.1966,-10.5
Karasjok,SN97250,17.01.1966,-18.1
Karasjok,SN97250,18.01.1966,-31.6
Karasjok,SN97250,19.01.1966,-17.7
Karasjok,SN97250,20.01.1966,-12.9
Karasjok,SN97250,21.01.1966,-16.5
Karasjok,SN97250,22.01.1966,-17.3
Karasjok,SN97250,23.01.1966,-23.1
Karasjok,SN97250,24.01.1966,-11
Karasjok,SN97250,25.01.1966,-10.7
Karasjok,SN97250,26.01.1966,-19.5
Karasjok,SN97250,27.01.1966,-20.9
Karasjok,SN97250,28.01.1966,-30.2
Karasjok,SN97250,29.01.1966,-36.1
Karasjok,SN97250,30.01.1966,-37.8
Karasjok,SN97250,31.01.1966,-39
Karasjok,SN97250,01.02.1966,-46.4
Karasjok,SN97250,02.02.1966,-46.8
Karasjok,SN97250,03.02.1966,-42.9
Karasjok,SN97250,04.02.1966,-34.4
Karasjok,SN97250,05.02.1966,-9.8
Karasjok,SN97250,06.02.1966,-21.1
Karasjok,SN97250,07.02.1966,-35.8
Karasjok,SN97250,08.02.1966,-33.9
Karasjok,SN97250,09.02.1966,-33.1
Karasjok,SN97250,10.02.1966,-24.5
Karasjok,SN97250,11.02.1966,-34.9
Karasjok,SN97250,12.02.1966,-33.4
Karasjok,SN97250,13.02.1966,-21.1
Karasjok,SN97250,14.02.1966,-14.7
Karasjok,SN97250,15.02.1966,-21.2
Karasjok,SN97250,16.02.1966,-20
Karasjok,SN97250,17.02.1966,-11.9
Karasjok,SN97250,18.02.1966,-20.7
Karasjok,SN97250,19.02.1966,-27.5
Karasjok,SN97250,20.02.1966,-31.1
Karasjok,SN97250,21.02.1966,-26.9
Karasjok,SN97250,22.02.1966,-25.2
Karasjok,SN97250,23.02.1966,-27.9
Karasjok,SN97250,24.02.1966,-17.2
Karasjok,SN97250,25.02.1966,-22
Karasjok,SN97250,26.02.1966,-20.9
Karasjok,SN97250,27.02.1966,-21.9
Karasjok,SN97250,28.02.1966,-27.1
Karasjok,SN97250,01.03.1966,-29.1
Karasjok,SN97250,02.03.1966,-22.2
Karasjok,SN97250,03.03.1966,-23.6
Karasjok,SN97250,04.03.1966,-23.7
Karasjok,SN97250,05.03.1966,-18.3
Karasjok,SN97250,06.03.1966,-11.3
Karasjok,SN97250,07.03.1966,-16.1
Karasjok,SN97250,08.03.1966,-12
Karasjok,SN97250,09.03.1966,-11.5
Karasjok,SN97250,10.03.1966,-15.4
Karasjok,SN97250,11.03.1966,-18.3
Karasjok,SN97250,12.03.1966,-32.3
Karasjok,SN97250,13.03.1966,-28.3
Karasjok,SN97250,14.03.1966,-21.5
Karasjok,SN97250,15.03.1966,-24.7
Karasjok,SN97250,16.03.1966,-15
Karasjok,SN97250,17.03.1966,-19.9
Karasjok,SN97250,18.03.1966,-16.4
Karasjok,SN97250,19.03.1966,-11.1
Karasjok,SN97250,20.03.1966,-5.4
Karasjok,SN97250,21.03.1966,-7
Karasjok,SN97250,22.03.1966,-12.9
Karasjok,SN97250,23.03.1966,-19.1
Karasjok,SN97250,24.03.1966,-18.4
Karasjok,SN97250,25.03.1966,-19.4
Karasjok,SN97250,26.03.1966,-15.5
Karasjok,SN97250,27.03.1966,-19.1
Karasjok,SN97250,28.03.1966,-21.9
Karasjok,SN97250,29.03.1966,-17.4
Karasjok,SN97250,30.03.1966,-9.1
Karasjok,SN97250,31.03.1966,-3.7
Karasjok,SN97250,01.04.1966,-2.2
Karasjok,SN97250,02.04.1966,-1.1
Karasjok,SN97250,03.04.1966,-9.4
Karasjok,SN97250,04.04.1966,-10.7
Karasjok,SN97250,05.04.1966,-0.4
Karasjok,SN97250,06.04.1966,1
Karasjok,SN97250,07.04.1966,-0.4
Karasjok,SN97250,08.04.1966,-4.1
Karasjok,SN97250,09.04.1966,-8.8
Karasjok,SN97250,10.04.1966,-14.5
Karasjok,SN97250,11.04.1966,-13.2
Karasjok,SN97250,12.04.1966,-11.3
Karasjok,SN97250,13.04.1966,-7.3
Karasjok,SN97250,14.04.1966,-7.6
Karasjok,SN97250,15.04.1966,-6.2
Karasjok,SN97250,16.04.1966,-7.3
Karasjok,SN97250,17.04.1966,-5.6
Karasjok,SN97250,18.04.1966,-8.6
Karasjok,SN97250,19.04.1966,-8.8
Karasjok,SN97250,20.04.1966,-10.7
Karasjok,SN97250,21.04.1966,-12.9
Karasjok,SN97250,22.04.1966,-6.7
Karasjok,SN97250,23.04.1966,-7.7
Karasjok,SN97250,24.04.1966,-7.1
Karasjok,SN97250,25.04.1966,-6.1
Karasjok,SN97250,26.04.1966,-2.9
Karasjok,SN97250,27.04.1966,0.6
Karasjok,SN97250,28.04.1966,1.7
Karasjok,SN97250,29.04.1966,4.3
Karasjok,SN97250,30.04.1966,3.3
Karasjok,SN97250,01.05.1966,0.7
Karasjok,SN97250,02.05.1966,1.2
Karasjok,SN97250,03.05.1966,-2.4
Karasjok,SN97250,04.05.1966,-4.6
Karasjok,SN97250,05.05.1966,-6.3
Karasjok,SN97250,06.05.1966,-4.6
Karasjok,SN97250,07.05.1966,-2.7
Karasjok,SN97250,08.05.1966,-2.4
Karasjok,SN97250,09.05.1966,-2.7
Karasjok,SN97250,10.05.1966,-3.1
Karasjok,SN97250,11.05.1966,-2.5
Karasjok,SN97250,12.05.1966,2.7
Karasjok,SN97250,13.05.1966,7
Karasjok,SN97250,14.05.1966,5.9
Karasjok,SN97250,15.05.1966,3.7
Karasjok,SN97250,16.05.1966,4.2
Karasjok,SN97250,17.05.1966,5.6
Karasjok,SN97250,18.05.1966,6.5
Karasjok,SN97250,19.05.1966,5.3
Karasjok,SN97250,20.05.1966,7.3
Karasjok,SN97250,21.05.1966,3
Karasjok,SN97250,22.05.1966,3.4
Karasjok,SN97250,23.05.1966,0.5
Karasjok,SN97250,24.05.1966,0.3
Karasjok,SN97250,25.05.1966,5.5
Karasjok,SN97250,26.05.1966,3.4
Karasjok,SN97250,27.05.1966,3.2
Karasjok,SN97250,28.05.1966,4
Karasjok,SN97250,29.05.1966,4.8
Karasjok,SN97250,30.05.1966,5
Karasjok,SN97250,31.05.1966,3.7
Karasjok,SN97250,01.06.1966,5.5
Karasjok,SN97250,02.06.1966,7
Karasjok,SN97250,03.06.1966,6.9
Karasjok,SN97250,04.06.1966,6.1
Karasjok,SN97250,05.06.1966,3.1
Karasjok,SN97250,06.06.1966,5.1
Karasjok,SN97250,07.06.1966,5
Karasjok,SN97250,08.06.1966,9.4
Karasjok,SN97250,09.06.1966,14.6
Karasjok,SN97250,10.06.1966,18.7
Karasjok,SN97250,11.06.1966,16.4
Karasjok,SN97250,12.06.1966,8.9
Karasjok,SN97250,13.06.1966,11.5
Karasjok,SN97250,14.06.1966,15.2
Karasjok,SN97250,15.06.1966,19
Karasjok,SN97250,16.06.1966,18.5
Karasjok,SN97250,17.06.1966,13.3
Karasjok,SN97250,18.06.1966,19.2
Karasjok,SN97250,19.06.1966,21.8
Karasjok,SN97250,20.06.1966,21.2
Karasjok,SN97250,21.06.1966,4.6
Karasjok,SN97250,22.06.1966,2.7
Karasjok,SN97250,23.06.1966,5.3
Karasjok,SN97250,24.06.1966,8.2
Karasjok,SN97250,25.06.1966,10.6
Karasjok,SN97250,26.06.1966,10.5
Karasjok,SN97250,27.06.1966,9.8
Karasjok,SN97250,28.06.1966,10.1
Karasjok,SN97250,29.06.1966,9.5
Karasjok,SN97250,30.06.1966,10.1
Karasjok,SN97250,01.07.1966,4.1
Karasjok,SN97250,02.07.1966,9.7
Karasjok,SN97250,03.07.1966,13.8
Karasjok,SN97250,04.07.1966,16
Karasjok,SN97250,05.07.1966,13.6
Karasjok,SN97250,06.07.1966,16.1
Karasjok,SN97250,07.07.1966,11.5
Karasjok,SN97250,08.07.1966,9.4
Karasjok,SN97250,09.07.1966,9.5
Karasjok,SN97250,10.07.1966,11.3
Karasjok,SN97250,11.07.1966,16.1
Karasjok,SN97250,12.07.1966,15.1
Karasjok,SN97250,13.07.1966,16.5
Karasjok,SN97250,14.07.1966,15.7
Karasjok,SN97250,15.07.1966,15.7
Karasjok,SN97250,16.07.1966,14.8
Karasjok,SN97250,17.07.1966,13.1
Karasjok,SN97250,18.07.1966,12.9
Karasjok,SN97250,19.07.1966,15.7
Karasjok,SN97250,20.07.1966,14.9
Karasjok,SN97250,21.07.1966,12.3
Karasjok,SN97250,22.07.1966,11.3
Karasjok,SN97250,23.07.1966,15.8
Karasjok,SN97250,24.07.1966,19.1
Karasjok,SN97250,25.07.1966,19.8
Karasjok,SN97250,26.07.1966,22.6
Karasjok,SN97250,27.07.1966,22.6
Karasjok,SN97250,28.07.1966,13.1
Karasjok,SN97250,29.07.1966,7.7
Karasjok,SN97250,30.07.1966,10.6
Karasjok,SN97250,31.07.1966,14.3
Karasjok,SN97250,01.08.1966,14.8
Karasjok,SN97250,02.08.1966,14.9
Karasjok,SN97250,03.08.1966,17
Karasjok,SN97250,04.08.1966,16.7
Karasjok,SN97250,05.08.1966,10.2
Karasjok,SN97250,06.08.1966,9.6
Karasjok,SN97250,07.08.1966,12.8
Karasjok,SN97250,08.08.1966,14.2
Karasjok,SN97250,09.08.1966,12.1
Karasjok,SN97250,10.08.1966,12
Karasjok,SN97250,11.08.1966,13
Karasjok,SN97250,12.08.1966,10.1
Karasjok,SN97250,13.08.1966,9.3
Karasjok,SN97250,14.08.1966,6.7
Karasjok,SN97250,15.08.1966,7.5
Karasjok,SN97250,16.08.1966,7.4
Karasjok,SN97250,17.08.1966,8.1
Karasjok,SN97250,18.08.1966,9
Karasjok,SN97250,19.08.1966,7.4
Karasjok,SN97250,20.08.1966,7.4
Karasjok,SN97250,21.08.1966,5.2
Karasjok,SN97250,22.08.1966,6.9
Karasjok,SN97250,23.08.1966,7
Karasjok,SN97250,24.08.1966,6.4
Karasjok,SN97250,25.08.1966,5.9
Karasjok,SN97250,26.08.1966,7.9
Karasjok,SN97250,27.08.1966,6.9
Karasjok,SN97250,28.08.1966,6.3
Karasjok,SN97250,29.08.1966,9.5
Karasjok,SN97250,30.08.1966,6.7
Karasjok,SN97250,31.08.1966,5.5
Karasjok,SN97250,01.09.1966,5.6
Karasjok,SN97250,02.09.1966,2.7
Karasjok,SN97250,03.09.1966,2.7
Karasjok,SN97250,04.09.1966,4.7
Karasjok,SN97250,05.09.1966,6.4
Karasjok,SN97250,06.09.1966,12
Karasjok,SN97250,07.09.1966,8.4
Karasjok,SN97250,08.09.1966,2.9
Karasjok,SN97250,09.09.1966,1.6
Karasjok,SN97250,10.09.1966,2.6
Karasjok,SN97250,11.09.1966,2.8
Karasjok,SN97250,12.09.1966,3.1
Karasjok,SN97250,13.09.1966,1.8
Karasjok,SN97250,14.09.1966,-0.1
Karasjok,SN97250,15.09.1966,4.5
Karasjok,SN97250,16.09.1966,4.9
Karasjok,SN97250,17.09.1966,3.8
Karasjok,SN97250,18.09.1966,2.6
Karasjok,SN97250,19.09.1966,2.5
Karasjok,SN97250,20.09.1966,4
Karasjok,SN97250,21.09.1966,1.6
Karasjok,SN97250,22.09.1966,1.3
Karasjok,SN97250,23.09.1966,2.1
Karasjok,SN97250,24.09.1966,-1
Karasjok,SN97250,25.09.1966,0.7
Karasjok,SN97250,26.09.1966,-4.2
Karasjok,SN97250,27.09.1966,-4.7
Karasjok,SN97250,28.09.1966,1.5
Karasjok,SN97250,29.09.1966,1.8
Karasjok,SN97250,30.09.1966,0.7
Karasjok,SN97250,01.10.1966,-1.2
Karasjok,SN97250,02.10.1966,-2.3
Karasjok,SN97250,03.10.1966,-1
Karasjok,SN97250,04.10.1966,2
Karasjok,SN97250,05.10.1966,0
Karasjok,SN97250,06.10.1966,-2.1
Karasjok,SN97250,07.10.1966,-0.2
Karasjok,SN97250,08.10.1966,0.2
Karasjok,SN97250,09.10.1966,-1
Karasjok,SN97250,10.10.1966,-3.2
Karasjok,SN97250,11.10.1966,-5.1
Karasjok,SN97250,12.10.1966,-1.1
Karasjok,SN97250,13.10.1966,-4.2
Karasjok,SN97250,14.10.1966,-7.5
Karasjok,SN97250,15.10.1966,-4.8
Karasjok,SN97250,16.10.1966,-0.5
Karasjok,SN97250,17.10.1966,-0.8
Karasjok,SN97250,18.10.1966,0.7
Karasjok,SN97250,19.10.1966,-0.7
Karasjok,SN97250,20.10.1966,-12.9
Karasjok,SN97250,21.10.1966,-3.7
Karasjok,SN97250,22.10.1966,-1.5
Karasjok,SN97250,23.10.1966,-0.7
Karasjok,SN97250,24.10.1966,-0.2
Karasjok,SN97250,25.10.1966,-1.6
Karasjok,SN97250,26.10.1966,-6.9
Karasjok,SN97250,27.10.1966,-11.6
Karasjok,SN97250,28.10.1966,-22.7
Karasjok,SN97250,29.10.1966,-23.5
Karasjok,SN97250,30.10.1966,-21
Karasjok,SN97250,31.10.1966,0.4
Karasjok,SN97250,01.11.1966,-6.8
Karasjok,SN97250,02.11.1966,-4.7
Karasjok,SN97250,03.11.1966,-3
Karasjok,SN97250,04.11.1966,-0.2
Karasjok,SN97250,05.11.1966,-4.6
Karasjok,SN97250,06.11.1966,-6.7
Karasjok,SN97250,07.11.1966,-17.9
Karasjok,SN97250,08.11.1966,-3.9
Karasjok,SN97250,09.11.1966,-2.3
Karasjok,SN97250,10.11.1966,-0.4
Karasjok,SN97250,11.11.1966,-19
Karasjok,SN97250,12.11.1966,-24
Karasjok,SN97250,13.11.1966,-1.4
Karasjok,SN97250,14.11.1966,-5
Karasjok,SN97250,15.11.1966,2.6
Karasjok,SN97250,16.11.1966,-2.9
Karasjok,SN97250,17.11.1966,-9.6
Karasjok,SN97250,18.11.1966,-8.7
Karasjok,SN97250,19.11.1966,-0.1
Karasjok,SN97250,20.11.1966,-2.9
Karasjok,SN97250,21.11.1966,-12.5
Karasjok,SN97250,22.11.1966,-16.3
Karasjok,SN97250,23.11.1966,-20
Karasjok,SN97250,24.11.1966,-2.7
Karasjok,SN97250,25.11.1966,-0.6
Karasjok,SN97250,26.11.1966,-0.5
Karasjok,SN97250,27.11.1966,-6
Karasjok,SN97250,28.11.1966,0.5
Karasjok,SN97250,29.11.1966,1.7
Karasjok,SN97250,30.11.1966,1.2
Karasjok,SN97250,01.12.1966,-2.9
Karasjok,SN97250,02.12.1966,-5.2
Karasjok,SN97250,03.12.1966,-0.3
Karasjok,SN97250,04.12.1966,1.9
Karasjok,SN97250,05.12.1966,1.3
Karasjok,SN97250,06.12.1966,2
Karasjok,SN97250,07.12.1966,-2.8
Karasjok,SN97250,08.12.1966,-5.8
Karasjok,SN97250,09.12.1966,-20.5
Karasjok,SN97250,10.12.1966,-15.1
Karasjok,SN97250,11.12.1966,-6.3
Karasjok,SN97250,12.12.1966,-16.4
Karasjok,SN97250,13.12.1966,-26.3
Karasjok,SN97250,14.12.1966,-20.3
Karasjok,SN97250,15.12.1966,-22.5
Karasjok,SN97250,16.12.1966,-20.6
Karasjok,SN97250,17.12.1966,-14.1
Karasjok,SN97250,18.12.1966,-10.4
Karasjok,SN97250,19.12.1966,-6.4
Karasjok,SN97250,20.12.1966,-10.1
Karasjok,SN97250,21.12.1966,-10.9
Karasjok,SN97250,22.12.1966,-11.8
Karasjok,SN97250,23.12.1966,-7.8
Karasjok,SN97250,24.12.1966,-10.7
Karasjok,SN97250,25.12.1966,-12.4
Karasjok,SN97250,26.12.1966,-16.2
Karasjok,SN97250,27.12.1966,-17.7
Karasjok,SN97250,28.12.1966,-6.7
Karasjok,SN97250,29.12.1966,-7.9
Karasjok,SN97250,30.12.1966,-8.3
Karasjok,SN97250,31.12.1966,-11.2
Karasjok,SN97250,01.01.1967,-7.5
Karasjok,SN97250,02.01.1967,-8.5
Karasjok,SN97250,03.01.1967,-9.1
Karasjok,SN97250,04.01.1967,-14.4
Karasjok,SN97250,05.01.1967,-18.4
Karasjok,SN97250,06.01.1967,-11.4
Karasjok,SN97250,07.01.1967,-8.1
Karasjok,SN97250,08.01.1967,-9.9
Karasjok,SN97250,09.01.1967,-30.3
Karasjok,SN97250,10.01.1967,-34.2
Karasjok,SN97250,11.01.1967,-32.1
Karasjok,SN97250,12.01.1967,-34
Karasjok,SN97250,13.01.1967,-27.8
Karasjok,SN97250,14.01.1967,-33.2
Karasjok,SN97250,15.01.1967,-21.3
Karasjok,SN97250,16.01.1967,0.5
Karasjok,SN97250,17.01.1967,-6.8
Karasjok,SN97250,18.01.1967,-10.8
Karasjok,SN97250,19.01.1967,-10.6
Karasjok,SN97250,20.01.1967,-23.6
Karasjok,SN97250,21.01.1967,-35.5
Karasjok,SN97250,22.01.1967,-32.7
Karasjok,SN97250,23.01.1967,-21
Karasjok,SN97250,24.01.1967,-10.9
Karasjok,SN97250,25.01.1967,-34.3
Karasjok,SN97250,26.01.1967,-35.1
Karasjok,SN97250,27.01.1967,-34.6
Karasjok,SN97250,28.01.1967,-42
Karasjok,SN97250,29.01.1967,-32.3
Karasjok,SN97250,30.01.1967,-8.2
Karasjok,SN97250,31.01.1967,-30.7
Karasjok,SN97250,01.02.1967,-36.7
Karasjok,SN97250,02.02.1967,-16.9
Karasjok,SN97250,03.02.1967,-14.8
Karasjok,SN97250,04.02.1967,-17.2
Karasjok,SN97250,05.02.1967,-16.9
Karasjok,SN97250,06.02.1967,-18.6
Karasjok,SN97250,07.02.1967,-31.9
Karasjok,SN97250,08.02.1967,-5.1
Karasjok,SN97250,09.02.1967,-11.4
Karasjok,SN97250,10.02.1967,-27.3
Karasjok,SN97250,11.02.1967,-14.2
Karasjok,SN97250,12.02.1967,-1.3
Karasjok,SN97250,13.02.1967,-4.4
Karasjok,SN97250,14.02.1967,-6.9
Karasjok,SN97250,15.02.1967,2.2
Karasjok,SN97250,16.02.1967,-0.9
Karasjok,SN97250,17.02.1967,-14.4
Karasjok,SN97250,18.02.1967,-28.1
Karasjok,SN97250,19.02.1967,-11
Karasjok,SN97250,20.02.1967,-11.1
Karasjok,SN97250,21.02.1967,-3.5
Karasjok,SN97250,22.02.1967,-9.6
Karasjok,SN97250,23.02.1967,-13.9
Karasjok,SN97250,24.02.1967,-11.5
Karasjok,SN97250,25.02.1967,-19.3
Karasjok,SN97250,26.02.1967,-9.4
Karasjok,SN97250,27.02.1967,-1.2
Karasjok,SN97250,28.02.1967,-0.8
Karasjok,SN97250,01.03.1967,-3.1
Karasjok,SN97250,02.03.1967,-4.4
Karasjok,SN97250,03.03.1967,-2.9
Karasjok,SN97250,04.03.1967,-10.1
Karasjok,SN97250,05.03.1967,-3.4
Karasjok,SN97250,06.03.1967,0.8
Karasjok,SN97250,07.03.1967,-2.6
Karasjok,SN97250,08.03.1967,-6.6
Karasjok,SN97250,09.03.1967,2.7
Karasjok,SN97250,10.03.1967,-4.1
Karasjok,SN97250,11.03.1967,-4.6
Karasjok,SN97250,12.03.1967,-4.1
Karasjok,SN97250,13.03.1967,-1.8
Karasjok,SN97250,14.03.1967,-5
Karasjok,SN97250,15.03.1967,-7.7
Karasjok,SN97250,16.03.1967,-4.5
Karasjok,SN97250,17.03.1967,-8.2
Karasjok,SN97250,18.03.1967,-9.2
Karasjok,SN97250,19.03.1967,-4
Karasjok,SN97250,20.03.1967,0.4
Karasjok,SN97250,21.03.1967,-3.6
Karasjok,SN97250,22.03.1967,-6.2
Karasjok,SN97250,23.03.1967,-12.9
Karasjok,SN97250,24.03.1967,-22.2
Karasjok,SN97250,25.03.1967,-20.2
Karasjok,SN97250,26.03.1967,-14.6
Karasjok,SN97250,27.03.1967,-2.8
Karasjok,SN97250,28.03.1967,1.4
Karasjok,SN97250,29.03.1967,2.2
Karasjok,SN97250,30.03.1967,1.6
Karasjok,SN97250,31.03.1967,-0.7
Karasjok,SN97250,01.04.1967,-4.8
Karasjok,SN97250,02.04.1967,-4.8
Karasjok,SN97250,03.04.1967,-2.4
Karasjok,SN97250,04.04.1967,-0.1
Karasjok,SN97250,05.04.1967,0.9
Karasjok,SN97250,06.04.1967,-0.8
Karasjok,SN97250,07.04.1967,-8.1
Karasjok,SN97250,08.04.1967,-8.1
Karasjok,SN97250,09.04.1967,-2
Karasjok,SN97250,10.04.1967,-1.9
Karasjok,SN97250,11.04.1967,-0.9
Karasjok,SN97250,12.04.1967,0.4
Karasjok,SN97250,13.04.1967,3.3
Karasjok,SN97250,14.04.1967,0.9
Karasjok,SN97250,15.04.1967,2.3
Karasjok,SN97250,16.04.1967,-0.7
Karasjok,SN97250,17.04.1967,-4.3
Karasjok,SN97250,18.04.1967,-6.8
Karasjok,SN97250,19.04.1967,-8.2
Karasjok,SN97250,20.04.1967,-8.6
Karasjok,SN97250,21.04.1967,-4.1
Karasjok,SN97250,22.04.1967,-1.9
Karasjok,SN97250,23.04.1967,-2.6
Karasjok,SN97250,24.04.1967,-2.8
Karasjok,SN97250,25.04.1967,-1
Karasjok,SN97250,26.04.1967,3.9
Karasjok,SN97250,27.04.1967,5.3
Karasjok,SN97250,28.04.1967,2.9
Karasjok,SN97250,29.04.1967,-1.6
Karasjok,SN97250,30.04.1967,-5.5
Karasjok,SN97250,01.05.1967,-3.6
Karasjok,SN97250,02.05.1967,-1.5
Karasjok,SN97250,03.05.1967,-2.4
Karasjok,SN97250,04.05.1967,-1.4
Karasjok,SN97250,05.05.1967,1.6
Karasjok,SN97250,06.05.1967,2
Karasjok,SN97250,07.05.1967,1.5
Karasjok,SN97250,08.05.1967,3.6
Karasjok,SN97250,09.05.1967,3.1
Karasjok,SN97250,10.05.1967,1.7
Karasjok,SN97250,11.05.1967,3.2
Karasjok,SN97250,12.05.1967,3.9
Karasjok,SN97250,13.05.1967,4.2
Karasjok,SN97250,14.05.1967,4.7
Karasjok,SN97250,15.05.1967,4.2
Karasjok,SN97250,16.05.1967,4.6
Karasjok,SN97250,17.05.1967,5.4
Karasjok,SN97250,18.05.1967,5.7
Karasjok,SN97250,19.05.1967,3.4
Karasjok,SN97250,20.05.1967,3.8
Karasjok,SN97250,21.05.1967,4.1
Karasjok,SN97250,22.05.1967,3.6
Karasjok,SN97250,23.05.1967,2.7
Karasjok,SN97250,24.05.1967,3.4
Karasjok,SN97250,25.05.1967,4.9
Karasjok,SN97250,26.05.1967,6.7
Karasjok,SN97250,27.05.1967,9.6
Karasjok,SN97250,28.05.1967,13.5
Karasjok,SN97250,29.05.1967,13.4
Karasjok,SN97250,30.05.1967,10.9
Karasjok,SN97250,31.05.1967,10
Karasjok,SN97250,01.06.1967,10.7
Karasjok,SN97250,02.06.1967,16.1
Karasjok,SN97250,03.06.1967,12
Karasjok,SN97250,04.06.1967,6.8
Karasjok,SN97250,05.06.1967,2.3
Karasjok,SN97250,06.06.1967,5.1
Karasjok,SN97250,07.06.1967,6.8
Karasjok,SN97250,08.06.1967,7.3
Karasjok,SN97250,09.06.1967,5.7
Karasjok,SN97250,10.06.1967,4
Karasjok,SN97250,11.06.1967,5.2
Karasjok,SN97250,12.06.1967,7.7
Karasjok,SN97250,13.06.1967,13.5
Karasjok,SN97250,14.06.1967,11.1
Karasjok,SN97250,15.06.1967,7.1
Karasjok,SN97250,16.06.1967,12.6
Karasjok,SN97250,17.06.1967,10.2
Karasjok,SN97250,18.06.1967,7.9
Karasjok,SN97250,19.06.1967,10.1
Karasjok,SN97250,20.06.1967,17.6
Karasjok,SN97250,21.06.1967,19.2
Karasjok,SN97250,22.06.1967,16.3
Karasjok,SN97250,23.06.1967,11.9
Karasjok,SN97250,24.06.1967,6.6
Karasjok,SN97250,25.06.1967,6.8
Karasjok,SN97250,26.06.1967,9.4
Karasjok,SN97250,27.06.1967,7.6
Karasjok,SN97250,28.06.1967,10.3
Karasjok,SN97250,29.06.1967,14.5
Karasjok,SN97250,30.06.1967,9.6
Karasjok,SN97250,01.07.1967,10.2
Karasjok,SN97250,02.07.1967,8.1
Karasjok,SN97250,03.07.1967,10.7
Karasjok,SN97250,04.07.1967,15.4
Karasjok,SN97250,05.07.1967,14.5
Karasjok,SN97250,06.07.1967,12.5
Karasjok,SN97250,07.07.1967,12.9
Karasjok,SN97250,08.07.1967,17.1
Karasjok,SN97250,09.07.1967,15.3
Karasjok,SN97250,10.07.1967,15.5
Karasjok,SN97250,11.07.1967,12.5
Karasjok,SN97250,12.07.1967,8
Karasjok,SN97250,13.07.1967,7.4
Karasjok,SN97250,14.07.1967,8.5
Karasjok,SN97250,15.07.1967,9.6
Karasjok,SN97250,16.07.1967,9.3
Karasjok,SN97250,17.07.1967,12.2
Karasjok,SN97250,18.07.1967,16.2
Karasjok,SN97250,19.07.1967,17.4
Karasjok,SN97250,20.07.1967,17.5
Karasjok,SN97250,21.07.1967,14.2
Karasjok,SN97250,22.07.1967,13
Karasjok,SN97250,23.07.1967,12.4
Karasjok,SN97250,24.07.1967,9.6
Karasjok,SN97250,25.07.1967,11.4
Karasjok,SN97250,26.07.1967,13.1
Karasjok,SN97250,27.07.1967,13.6
Karasjok,SN97250,28.07.1967,15.3
Karasjok,SN97250,29.07.1967,16.4
Karasjok,SN97250,30.07.1967,11.2
Karasjok,SN97250,31.07.1967,12.5
Karasjok,SN97250,01.08.1967,11.3
Karasjok,SN97250,02.08.1967,10.5
Karasjok,SN97250,03.08.1967,15.1
Karasjok,SN97250,04.08.1967,21.4
Karasjok,SN97250,05.08.1967,18.6
Karasjok,SN97250,06.08.1967,12.8
Karasjok,SN97250,07.08.1967,8.9
Karasjok,SN97250,08.08.1967,9.6
Karasjok,SN97250,09.08.1967,9
Karasjok,SN97250,10.08.1967,7.5
Karasjok,SN97250,11.08.1967,7.9
Karasjok,SN97250,12.08.1967,6.5
Karasjok,SN97250,13.08.1967,10
Karasjok,SN97250,14.08.1967,17.2
Karasjok,SN97250,15.08.1967,16.3
Karasjok,SN97250,16.08.1967,14
Karasjok,SN97250,17.08.1967,13.8
Karasjok,SN97250,18.08.1967,14.4
Karasjok,SN97250,19.08.1967,11.6
Karasjok,SN97250,20.08.1967,9.3
Karasjok,SN97250,21.08.1967,10.7
Karasjok,SN97250,22.08.1967,12.6
Karasjok,SN97250,23.08.1967,10.5
Karasjok,SN97250,24.08.1967,9.9
Karasjok,SN97250,25.08.1967,10.7
Karasjok,SN97250,26.08.1967,11.7
Karasjok,SN97250,27.08.1967,12.9
Karasjok,SN97250,28.08.1967,11
